Response_ID,Respondent_ID,Consume_frequency_index,Consume_time_index,Consume_reason_index,Heard_before_index,Brand_perception_index,General_perception_index,Tried_before_index,Taste_experience,Reasons_preventing_trying_index,Current_brands_index,Reasons_for_choosing_brands_index,Improvements_desired_index,Ingredients_expected_index,Health_concerns_index,Interest_in_natural_or_organic,Marketing_channels_index,Packaging_preference=index,Limited_edition_packaging_index,Price_range_index,Purchase_location_index,Typical_consumption_situations_index,,,,,
110301,127331,1,4,3,1,1,2,2,3,5,1,4,2,4,2,2,1,1,3,1,3,3,,,,,
110302,127332,5,1,4,2,1,4,2,2,3,3,1,5,2,1,2,5,5,1,1,1,2,,,,,
110303,127333,5,3,1,1,3,4,2,1,5,5,3,1,2,2,2,5,2,3,3,1,1,,,,,
110304,127334,5,1,4,2,1,3,1,1,3,2,1,1,1,1,1,3,2,1,1,5,2,,,,,
110305,127335,3,2,5,1,1,1,2,5,4,6,4,2,4,1,2,5,1,2,2,1,1,,,,,
110306,127336,1,3,1,1,2,1,2,4,3,3,5,3,2,2,2,3,1,3,3,2,1,,,,,
110307,127337,2,4,5,1,1,2,1,3,2,4,5,1,3,1,1,2,5,2,3,4,2,,,,,
110308,127338,1,3,4,2,2,3,2,3,5,2,3,4,2,1,2,4,4,3,1,2,2,,,,,
110309,127339,4,3,1,1,1,2,2,4,3,5,1,4,1,1,2,1,5,3,1,2,2,,,,,
110310,127340,1,2,4,2,2,3,1,4,5,7,3,1,1,1,2,3,4,3,2,2,1,,,,,
110311,127341,2,1,4,2,2,4,1,1,5,2,3,1,2,1,2,1,2,3,1,1,3,,,,,
110312,127342,3,1,3,1,1,1,1,2,2,4,2,4,3,2,2,4,1,3,3,1,2,,,,,
110313,127343,1,1,5,2,1,3,1,2,3,3,4,1,2,1,1,5,2,1,2,3,1,,,,,
110314,127344,1,1,4,2,1,3,2,3,3,6,4,3,1,1,2,3,1,2,1,2,1,,,,,
110315,127345,2,3,1,1,3,1,1,1,4,1,3,4,2,2,1,3,1,1,1,2,2,,,,,
110316,127346,5,2,3,1,3,3,1,4,2,5,1,5,3,2,1,4,1,3,1,1,4,,,,,
110317,127347,5,3,1,1,3,3,2,4,4,5,1,4,2,1,2,3,1,3,1,2,1,,,,,
110318,127348,4,3,3,1,1,3,1,3,1,5,4,4,3,1,1,3,2,2,4,2,1,,,,,
110319,127349,1,4,3,2,1,4,2,4,4,4,1,2,1,1,1,3,5,3,3,4,1,,,,,
110320,127350,1,4,3,2,2,4,2,3,5,7,1,3,2,1,1,1,2,1,3,5,2,,,,,
110321,127351,3,2,2,2,1,3,1,5,5,4,1,2,2,1,2,5,4,1,2,1,3,,,,,
110322,127352,5,1,1,1,1,1,1,1,2,5,5,1,2,1,1,3,1,2,1,5,2,,,,,
110323,127353,2,1,4,1,3,4,2,2,5,2,4,3,1,1,2,1,5,1,3,1,1,,,,,
110324,127354,1,2,4,2,1,4,2,5,1,1,2,4,2,1,2,3,3,2,4,2,1,,,,,
110325,127355,4,1,1,1,1,3,1,4,4,5,4,1,4,1,2,3,1,3,2,2,2,,,,,
110326,127356,3,3,1,1,2,4,2,5,3,5,5,1,4,2,1,3,1,2,1,1,2,,,,,
110327,127357,1,2,3,2,3,1,2,4,3,3,1,5,2,1,1,1,1,3,3,1,1,,,,,
110328,127358,3,4,3,1,1,4,1,5,2,1,5,5,4,1,1,1,5,2,4,2,1,,,,,
110329,127359,5,1,3,1,3,2,2,4,2,2,2,1,2,2,1,2,2,3,2,5,2,,,,,
110330,127360,1,3,5,2,1,4,1,3,5,5,5,2,1,2,2,3,1,1,1,1,2,,,,,
110331,127361,4,2,3,2,3,1,2,4,2,2,4,4,3,1,1,1,2,3,1,2,3,,,,,
110332,127362,1,2,4,1,3,3,2,5,3,4,3,4,2,1,2,3,2,3,1,5,4,,,,,
110333,127363,2,4,4,2,1,2,2,4,3,2,3,1,2,2,2,3,1,2,4,1,5,,,,,
110334,127364,3,1,1,1,1,2,1,3,5,3,5,4,4,2,2,4,1,3,1,1,2,,,,,
110335,127365,5,3,3,2,1,1,1,3,5,5,5,1,2,2,2,1,4,2,1,4,1,,,,,
110336,127366,1,3,1,2,3,4,2,1,1,2,3,2,2,2,2,1,2,1,1,1,2,,,,,
110337,127367,1,3,4,1,3,4,1,2,5,2,1,1,3,1,2,3,2,1,1,2,1,,,,,
110338,127368,1,4,4,1,2,3,1,5,3,5,5,2,2,2,1,4,2,3,1,1,3,,,,,
110339,127369,1,3,4,1,1,2,1,1,4,4,2,5,2,1,1,1,1,2,1,1,1,,,,,
110340,127370,3,3,1,2,1,2,1,3,1,5,1,4,1,2,1,1,1,1,3,1,2,,,,,
110341,127371,1,3,4,1,1,4,1,4,4,1,2,2,2,1,2,3,1,3,1,1,3,,,,,
110342,127372,2,3,2,2,1,1,2,5,1,2,5,4,2,1,2,3,1,3,1,1,4,,,,,
110343,127373,1,3,3,1,1,1,2,3,3,2,4,4,1,1,2,3,1,1,2,2,2,,,,,
110344,127374,3,4,1,2,2,4,2,3,1,3,1,2,2,2,2,4,4,1,2,3,2,,,,,
110345,127375,3,4,1,2,3,4,1,1,1,7,3,1,3,1,2,3,5,3,1,3,1,,,,,
110346,127376,3,4,1,1,2,1,1,3,3,1,1,2,2,1,1,1,2,3,2,1,1,,,,,
110347,127377,1,1,3,1,1,1,2,3,4,3,4,1,2,2,1,3,1,3,1,1,2,,,,,
110348,127378,4,4,2,2,1,1,2,4,5,3,3,1,3,1,1,3,2,1,1,2,2,,,,,
110349,127379,2,4,5,1,1,3,1,2,3,3,2,4,4,1,1,2,1,2,1,5,2,,,,,
110350,127380,4,1,1,1,2,2,2,4,2,5,2,4,2,1,2,3,1,3,2,3,2,,,,,
110351,127381,3,2,5,2,3,2,2,3,3,4,4,4,4,1,1,5,4,3,3,1,1,,,,,
110352,127382,1,1,1,2,2,1,1,2,5,7,4,1,2,2,1,2,5,3,1,1,3,,,,,
110353,127383,5,3,1,2,1,4,1,3,2,4,5,5,2,1,1,5,2,1,1,3,2,,,,,
110354,127384,4,2,2,2,2,1,1,3,4,6,5,1,2,1,2,3,5,3,1,4,1,,,,,
110355,127385,3,3,1,1,2,1,2,3,5,4,4,1,3,2,1,1,4,2,2,3,2,,,,,
110356,127386,3,3,5,2,1,3,1,3,4,2,3,2,2,1,2,1,1,1,2,1,1,,,,,
110357,127387,3,4,2,1,3,3,1,2,5,3,4,1,4,1,1,3,1,1,2,4,1,,,,,
110358,127388,2,3,1,1,1,2,2,3,1,4,2,4,4,1,1,1,2,2,3,2,2,,,,,
110359,127389,3,1,3,1,1,1,1,2,4,2,5,2,2,1,2,3,1,3,4,1,1,,,,,
110360,127390,1,3,3,1,1,3,1,1,3,4,1,5,2,1,1,1,1,1,1,1,2,,,,,
110361,127391,1,1,3,2,1,1,2,3,4,2,1,1,3,1,1,3,1,1,3,1,1,,,,,
110362,127392,1,3,1,1,1,1,1,2,4,5,1,1,2,2,2,3,4,2,3,1,2,,,,,
110363,127393,5,1,2,1,2,1,2,1,4,6,3,5,3,2,2,3,2,1,2,1,4,,,,,
110364,127394,5,1,5,1,2,3,2,5,2,2,5,2,1,1,2,3,1,1,1,3,1,,,,,
110365,127395,2,3,5,2,3,3,1,4,2,5,4,3,2,1,2,3,1,3,3,3,1,,,,,
110366,127396,3,2,1,1,1,4,2,3,4,2,5,3,2,2,1,5,2,3,3,1,2,,,,,
110367,127397,1,1,1,1,1,2,2,3,3,6,1,1,2,1,2,4,1,1,3,3,1,,,,,
110368,127398,2,1,1,2,1,1,1,3,2,1,2,3,2,2,1,4,1,1,1,1,1,,,,,
110369,127399,3,4,3,2,3,3,2,4,5,1,5,1,1,2,2,1,2,3,3,1,2,,,,,
110370,127400,1,4,1,2,1,2,2,5,2,2,4,2,1,2,2,4,3,1,3,3,3,,,,,
110371,127401,1,4,4,2,1,3,1,3,4,3,4,2,4,2,2,2,1,3,2,2,2,,,,,
110372,127402,1,4,5,1,3,4,2,5,3,6,3,5,3,2,1,4,1,1,2,1,1,,,,,
110373,127403,3,3,2,1,1,3,2,3,3,4,3,3,3,1,2,1,5,3,1,1,1,,,,,
110374,127404,1,4,2,2,2,2,2,2,1,2,3,5,1,1,2,1,3,3,1,2,2,,,,,
110375,127405,5,1,3,1,1,3,1,4,5,3,1,1,4,1,1,3,2,3,3,2,1,,,,,
110376,127406,3,3,1,1,2,1,2,3,3,7,1,5,2,2,2,1,1,3,2,1,1,,,,,
110377,127407,1,1,5,1,2,1,1,4,3,2,3,3,2,1,1,4,2,3,2,2,1,,,,,
110378,127408,5,4,5,2,1,3,2,2,1,6,5,1,3,2,2,3,1,1,1,4,2,,,,,
110379,127409,5,4,1,2,2,3,2,1,5,3,4,2,2,2,2,2,1,2,2,1,2,,,,,
110380,127410,1,4,4,1,1,2,1,4,1,2,1,1,4,1,1,4,2,2,2,1,3,,,,,
110381,127411,4,1,5,1,1,4,1,4,5,2,2,2,1,2,1,2,1,3,1,1,1,,,,,
110382,127412,1,3,5,2,1,2,2,3,1,3,2,5,1,2,1,3,5,3,1,1,5,,,,,
110383,127413,1,3,5,1,1,1,1,5,5,1,4,2,2,1,2,3,1,3,4,4,3,,,,,
110384,127414,1,3,2,1,1,3,2,3,4,5,4,1,3,2,2,4,1,3,1,1,2,,,,,
110385,127415,1,1,3,2,1,4,2,5,2,2,1,4,4,1,1,5,1,1,1,1,1,,,,,
110386,127416,2,3,5,2,1,4,1,5,4,7,3,5,3,1,2,3,5,3,3,1,2,,,,,
110387,127417,1,4,1,2,1,4,1,4,5,5,4,2,2,1,1,3,1,3,1,4,1,,,,,
110388,127418,5,1,2,1,1,1,1,2,1,6,5,4,3,2,1,1,1,3,3,3,2,,,,,
110389,127419,1,1,3,1,1,1,2,3,4,6,4,3,4,1,2,1,2,1,4,3,1,,,,,
110390,127420,1,3,2,2,1,1,2,5,5,2,3,2,4,2,1,3,5,3,1,1,1,,,,,
110391,127421,2,1,2,1,2,1,2,3,3,4,2,5,1,2,1,3,2,3,1,5,2,,,,,
110392,127422,1,2,4,2,3,3,1,3,1,5,1,4,2,2,1,5,2,2,2,1,2,,,,,
110393,127423,1,1,1,1,3,1,2,3,3,4,1,1,3,1,2,2,5,1,1,4,2,,,,,
110394,127424,4,2,1,2,1,3,2,3,1,5,4,4,1,2,2,5,2,1,1,1,2,,,,,
110395,127425,3,2,4,2,1,1,2,4,4,6,5,4,3,2,2,3,2,1,1,1,2,,,,,
110396,127426,3,1,4,2,3,1,1,2,3,5,4,4,3,1,2,5,3,2,2,1,1,,,,,
110397,127427,2,3,2,1,1,2,2,4,2,4,1,2,1,2,2,5,1,1,2,5,2,,,,,
110398,127428,3,1,5,1,3,3,1,2,3,5,1,1,1,1,2,3,2,1,1,1,2,,,,,
110399,127429,1,3,4,2,3,4,2,5,4,4,5,1,2,1,2,3,1,3,1,2,2,,,,,
110400,127430,1,1,1,1,2,1,1,3,2,1,4,2,2,1,1,2,1,3,1,1,1,,,,,
110401,127431,2,1,1,2,2,4,2,1,3,5,4,2,2,1,1,1,2,3,2,1,5,,,,,
110402,127432,1,3,2,1,3,1,2,3,1,5,5,4,2,1,1,3,2,3,1,2,2,,,,,
110403,127433,2,1,1,2,1,2,1,5,1,4,1,3,2,1,1,2,2,3,1,1,3,,,,,
110404,127434,5,3,1,1,1,3,2,2,4,7,1,4,4,1,1,1,1,3,3,1,1,,,,,
110405,127435,4,1,3,1,3,3,2,5,5,6,3,1,3,1,2,1,1,1,3,2,3,,,,,
110406,127436,5,3,3,2,3,2,1,5,1,2,2,2,4,1,2,4,2,3,2,1,2,,,,,
110407,127437,3,3,3,2,3,4,2,3,1,4,3,4,4,1,1,3,2,2,3,1,1,,,,,
110408,127438,5,3,3,1,1,3,1,4,5,4,1,2,3,1,1,1,4,3,3,2,2,,,,,
110409,127439,1,4,4,1,1,4,1,3,3,4,4,1,1,1,1,5,2,2,1,1,2,,,,,
110410,127440,4,1,3,1,1,1,2,2,1,3,3,1,2,1,2,3,1,1,4,3,3,,,,,
110411,127441,5,3,3,1,1,2,1,5,2,7,3,2,2,1,2,5,1,1,1,3,2,,,,,
110412,127442,1,1,5,2,1,4,1,4,3,4,4,1,1,1,2,3,2,1,3,5,1,,,,,
110413,127443,1,2,1,1,1,4,2,4,4,6,2,2,4,2,1,4,1,1,4,3,2,,,,,
110414,127444,4,2,2,1,1,1,1,3,3,2,2,2,2,2,1,3,1,1,2,3,1,,,,,
110415,127445,5,3,4,2,1,2,1,5,5,4,1,5,2,1,2,1,2,3,2,5,3,,,,,
110416,127446,1,1,5,1,3,3,1,1,1,3,1,4,4,1,1,4,1,3,1,1,1,,,,,
110417,127447,4,3,1,2,2,3,2,1,3,6,1,2,2,1,2,4,5,2,4,1,1,,,,,
110418,127448,2,4,1,1,1,1,2,5,1,2,1,4,1,1,1,3,1,3,1,1,4,,,,,
110419,127449,3,3,1,2,2,4,2,3,5,1,5,2,2,1,2,5,1,1,1,3,2,,,,,
110420,127450,1,3,1,2,1,4,1,4,2,2,3,3,2,1,2,5,1,3,2,1,2,,,,,
110421,127451,4,1,2,2,1,2,1,2,5,6,2,1,2,1,1,4,1,1,3,1,1,,,,,
110422,127452,4,1,3,1,1,4,2,4,3,3,1,1,1,2,2,3,5,2,3,1,1,,,,,
110423,127453,1,3,1,1,1,4,1,1,1,5,5,5,3,1,1,1,5,1,1,1,5,,,,,
110424,127454,1,1,3,1,1,1,2,2,3,7,4,4,1,2,1,4,1,1,2,1,2,,,,,
110425,127455,2,1,5,1,1,3,2,3,5,3,5,2,4,1,1,3,5,3,3,3,1,,,,,
110426,127456,3,1,1,1,1,1,2,5,5,1,1,5,3,1,1,4,1,1,1,2,2,,,,,
110427,127457,3,1,1,2,1,2,1,5,4,4,1,1,2,1,1,1,1,3,4,1,1,,,,,
110428,127458,5,3,1,2,2,1,2,2,3,4,1,4,3,1,2,1,3,3,4,2,1,,,,,
110429,127459,1,4,4,1,1,1,2,4,1,4,3,5,2,2,1,5,4,3,1,1,4,,,,,
110430,127460,1,3,4,1,1,3,1,1,5,5,2,2,3,1,2,5,4,3,1,4,1,,,,,
110431,127461,2,3,3,2,1,4,1,3,3,3,5,4,3,2,1,2,2,2,2,1,3,,,,,
110432,127462,1,4,1,1,1,4,2,4,3,6,4,4,4,2,1,1,2,3,2,2,1,,,,,
110433,127463,5,1,4,2,3,2,1,2,1,2,4,2,2,2,2,5,1,3,2,1,2,,,,,
110434,127464,3,1,4,2,3,3,1,1,1,5,5,1,3,2,1,3,1,3,2,5,2,,,,,
110435,127465,3,4,1,2,3,4,2,1,3,4,3,2,2,1,2,5,1,1,1,4,2,,,,,
110436,127466,4,1,3,1,2,4,1,2,2,2,1,4,2,2,1,4,2,3,1,3,2,,,,,
110437,127467,1,4,3,1,1,1,2,4,4,4,5,3,2,1,1,1,2,3,4,5,2,,,,,
110438,127468,1,1,1,1,2,1,1,4,3,5,3,4,1,1,2,3,2,1,2,1,1,,,,,
110439,127469,3,2,1,1,1,2,2,5,2,4,4,1,4,1,2,5,2,3,4,3,1,,,,,
110440,127470,1,3,1,2,1,1,1,2,3,3,3,4,4,1,1,4,1,2,1,1,2,,,,,
110441,127471,1,3,2,1,2,4,1,5,5,2,5,5,1,1,2,1,2,3,2,1,1,,,,,
110442,127472,3,2,5,2,1,1,1,3,3,1,5,1,2,2,1,3,2,1,1,1,2,,,,,
110443,127473,2,4,1,1,1,1,2,5,5,2,3,1,2,2,1,3,1,3,2,5,1,,,,,
110444,127474,1,1,2,1,1,1,2,4,5,3,1,4,2,2,1,3,1,3,1,1,2,,,,,
110445,127475,5,3,3,1,2,3,1,5,5,4,5,1,2,1,2,3,1,3,2,1,1,,,,,
110446,127476,1,2,3,2,2,1,2,3,4,4,4,1,3,1,1,3,1,3,1,4,2,,,,,
110447,127477,5,3,2,1,2,3,2,5,4,2,3,1,2,1,2,1,5,1,1,2,2,,,,,
110448,127478,4,3,3,1,3,2,2,5,5,7,3,1,1,1,1,1,1,3,1,1,3,,,,,
110449,127479,5,4,1,2,1,4,2,5,1,5,5,3,3,1,1,3,2,1,1,1,4,,,,,
110450,127480,5,3,1,1,1,4,2,4,2,2,1,2,3,1,2,3,2,2,1,2,2,,,,,
110451,127481,4,3,3,1,1,3,2,4,2,5,2,1,3,1,1,1,2,3,3,1,2,,,,,
110452,127482,2,3,1,2,1,4,2,4,3,3,4,1,3,2,2,1,2,1,2,2,1,,,,,
110453,127483,3,1,1,2,2,2,1,5,3,4,1,1,2,1,2,4,1,3,2,2,2,,,,,
110454,127484,2,3,3,1,1,3,2,3,2,2,5,5,4,2,2,3,4,3,2,1,4,,,,,
110455,127485,1,1,2,2,3,2,1,4,1,6,1,1,2,1,2,4,1,1,2,1,1,,,,,
110456,127486,4,4,3,2,1,1,1,3,5,2,2,1,3,2,2,5,4,2,2,2,4,,,,,
110457,127487,3,4,2,2,2,3,2,2,2,4,3,1,2,2,2,1,2,1,1,2,1,,,,,
110458,127488,3,2,5,2,1,4,1,5,2,5,5,1,3,2,1,3,3,2,2,1,2,,,,,
110459,127489,3,1,4,1,3,3,1,5,5,3,3,1,4,1,2,3,1,3,2,1,4,,,,,
110460,127490,3,3,1,2,2,4,2,2,5,4,2,4,2,1,1,5,5,1,2,1,3,,,,,
110461,127491,1,3,2,1,1,3,1,4,5,6,2,4,2,1,2,3,1,3,3,3,5,,,,,
110462,127492,5,4,3,1,1,4,1,3,4,7,3,4,1,1,2,1,3,3,3,1,2,,,,,
110463,127493,4,3,5,1,3,1,1,4,1,6,4,1,4,1,1,3,1,3,3,5,2,,,,,
110464,127494,2,3,1,2,1,2,2,3,5,5,2,4,2,1,2,3,5,3,1,1,2,,,,,
110465,127495,3,3,1,1,1,1,2,4,2,2,3,1,3,1,2,2,1,1,1,1,2,,,,,
110466,127496,1,3,1,2,1,4,2,4,3,4,5,1,1,1,2,5,1,1,1,1,2,,,,,
110467,127497,4,4,1,1,3,4,1,4,5,2,5,1,4,1,1,5,2,2,4,1,2,,,,,
110468,127498,3,1,1,1,1,3,2,2,2,4,2,5,3,1,2,3,1,3,3,2,2,,,,,
110469,127499,3,3,4,1,2,1,2,3,3,6,1,5,2,1,1,4,1,3,1,1,2,,,,,
110470,127500,4,3,2,1,1,1,1,1,5,5,4,4,2,1,2,3,5,1,1,5,2,,,,,
110471,127501,2,1,3,1,3,3,2,5,2,5,5,3,1,1,2,1,2,3,1,1,2,,,,,
110472,127502,3,4,4,1,1,3,2,4,5,4,1,2,2,1,2,4,2,1,1,3,1,,,,,
110473,127503,1,4,3,2,2,4,2,3,2,5,3,2,3,1,1,1,2,1,2,1,1,,,,,
110474,127504,3,1,3,1,2,3,1,3,2,1,1,4,2,1,1,1,5,3,3,1,3,,,,,
110475,127505,2,1,2,2,1,3,2,3,2,5,3,2,3,1,1,1,1,3,1,1,4,,,,,
110476,127506,1,3,5,2,3,3,1,4,3,2,3,1,3,1,1,3,4,1,1,1,1,,,,,
110477,127507,1,3,3,2,1,2,1,2,5,2,1,1,2,1,2,4,1,3,2,2,2,,,,,
110478,127508,1,1,3,2,1,1,2,4,3,1,1,1,1,1,2,3,2,1,1,1,1,,,,,
110479,127509,5,3,1,2,3,4,1,1,5,2,1,1,2,1,1,1,2,1,1,2,4,,,,,
110480,127510,3,2,3,2,1,1,1,5,2,6,4,2,2,2,1,3,1,1,2,1,1,,,,,
110481,127511,5,3,1,2,1,3,2,2,5,2,2,2,2,1,1,2,1,1,1,1,2,,,,,
110482,127512,1,4,3,2,3,4,2,3,4,5,5,2,2,2,1,3,1,2,1,1,2,,,,,
110483,127513,1,4,1,1,2,3,2,1,4,2,3,3,2,1,1,1,2,2,3,2,5,,,,,
110484,127514,3,4,3,2,1,3,1,5,2,3,4,4,3,1,1,1,1,3,2,2,1,,,,,
110485,127515,2,1,3,2,1,3,1,3,2,5,2,2,4,2,2,4,3,1,2,2,1,,,,,
110486,127516,1,2,1,2,1,1,2,1,2,3,4,5,4,1,2,1,5,1,1,3,2,,,,,
110487,127517,3,2,3,1,1,4,2,5,1,2,4,1,3,1,2,1,4,3,1,2,2,,,,,
110488,127518,5,3,4,2,1,4,1,3,1,3,3,1,2,2,1,3,5,3,1,3,2,,,,,
110489,127519,2,1,3,2,1,1,1,2,1,4,2,2,4,2,1,5,1,2,1,3,2,,,,,
110490,127520,1,1,1,2,3,3,2,5,3,2,5,3,4,1,2,1,1,3,1,1,2,,,,,
110491,127521,1,4,4,2,1,2,2,2,3,4,4,1,3,2,2,1,5,2,1,1,1,,,,,
110492,127522,4,4,1,2,1,2,2,3,1,5,4,2,2,1,1,1,1,3,3,1,2,,,,,
110493,127523,2,1,3,1,2,4,2,2,2,2,3,1,4,1,2,3,1,1,3,3,1,,,,,
110494,127524,2,1,4,1,1,2,2,5,3,2,1,4,4,1,2,3,1,1,2,1,2,,,,,
110495,127525,2,1,5,1,1,4,1,3,3,5,2,2,1,2,2,1,1,3,4,3,2,,,,,
110496,127526,3,2,1,2,1,3,1,5,1,6,2,5,2,2,2,3,2,2,1,5,3,,,,,
110497,127527,1,1,1,1,1,2,2,4,1,1,3,2,4,1,2,1,1,2,1,2,2,,,,,
110498,127528,1,2,1,2,2,3,2,5,2,3,2,2,3,1,2,1,2,1,3,2,2,,,,,
110499,127529,4,1,2,2,2,4,1,5,1,5,4,4,4,1,1,2,3,1,1,1,2,,,,,
110500,127530,1,4,5,2,1,2,1,4,3,2,2,4,1,1,1,5,2,3,2,3,2,,,,,
110501,127531,5,1,3,2,3,2,1,3,3,5,5,3,2,1,1,5,4,2,2,2,2,,,,,
110502,127532,4,3,4,2,1,1,2,5,2,3,3,1,2,1,1,2,3,3,1,1,1,,,,,
110503,127533,1,2,1,1,3,4,2,4,5,2,5,2,2,1,1,3,1,3,1,3,1,,,,,
110504,127534,5,4,3,1,1,3,1,4,5,4,5,2,2,1,1,1,1,3,2,2,2,,,,,
110505,127535,5,1,3,2,1,2,2,5,1,7,1,1,4,1,2,5,1,3,1,3,1,,,,,
110506,127536,2,3,1,2,1,2,2,2,4,4,5,1,1,2,1,2,2,1,3,2,1,,,,,
110507,127537,3,1,3,1,1,4,1,3,2,4,3,4,4,1,1,4,2,3,2,2,1,,,,,
110508,127538,4,3,3,2,2,2,2,5,5,2,5,4,1,2,2,1,5,3,4,2,2,,,,,
110509,127539,2,1,3,2,1,1,2,5,3,2,4,1,2,2,1,1,5,1,2,1,2,,,,,
110510,127540,3,3,1,1,2,4,2,4,1,6,5,5,2,2,1,3,2,1,4,3,2,,,,,
110511,127541,5,3,2,2,1,4,1,3,5,6,5,5,4,1,2,3,2,1,1,2,1,,,,,
110512,127542,1,3,2,2,2,3,1,3,3,7,1,1,3,1,1,2,2,3,2,2,2,,,,,
110513,127543,2,2,3,2,2,3,2,3,1,5,1,3,4,1,2,2,1,3,2,1,1,,,,,
110514,127544,5,4,1,1,2,2,2,5,3,3,2,1,3,1,1,3,1,1,1,1,1,,,,,
110515,127545,5,1,2,2,1,1,2,3,1,3,5,4,3,2,1,1,5,3,1,3,1,,,,,
110516,127546,3,4,3,1,1,3,1,1,3,4,3,4,2,1,2,5,4,2,1,1,5,,,,,
110517,127547,3,3,3,2,3,3,2,3,5,4,1,4,3,1,2,3,5,1,1,1,4,,,,,
110518,127548,2,3,3,2,1,3,2,2,2,5,3,4,2,1,2,1,3,2,1,3,2,,,,,
110519,127549,3,3,1,2,1,4,1,5,5,6,1,2,2,1,2,1,1,1,1,2,1,,,,,
110520,127550,2,3,4,1,1,1,1,3,3,5,3,1,3,2,2,5,2,1,1,2,1,,,,,
110521,127551,3,1,3,2,3,1,2,3,1,5,5,4,1,1,2,1,2,3,2,3,3,,,,,
110522,127552,3,3,5,1,1,4,1,1,1,5,4,1,2,2,2,3,2,3,1,2,2,,,,,
110523,127553,2,4,3,2,1,1,1,1,1,2,5,3,2,2,1,5,4,3,1,1,1,,,,,
110524,127554,5,1,2,1,1,1,1,5,2,4,1,2,3,2,1,3,1,2,2,1,2,,,,,
110525,127555,1,3,1,1,1,2,1,4,2,4,3,1,3,1,1,2,2,1,2,1,1,,,,,
110526,127556,5,2,3,1,1,1,2,1,2,5,1,2,2,1,2,3,5,1,2,1,2,,,,,
110527,127557,1,3,5,1,1,1,1,3,5,3,3,1,3,1,2,1,4,1,2,2,1,,,,,
110528,127558,3,1,4,1,3,3,2,5,3,2,3,5,1,2,2,3,1,2,2,2,2,,,,,
110529,127559,5,2,1,1,1,1,1,4,2,4,3,4,4,2,1,3,1,1,1,3,3,,,,,
110530,127560,5,4,1,2,2,2,1,4,3,3,5,1,3,2,1,1,5,3,2,3,2,,,,,
110531,127561,1,3,2,1,2,2,2,3,1,4,3,1,3,1,2,3,2,3,1,1,3,,,,,
110532,127562,2,1,4,2,1,4,1,3,3,4,5,5,2,1,1,3,5,3,1,1,2,,,,,
110533,127563,4,4,1,1,1,3,1,4,5,7,2,4,2,2,1,3,2,1,1,1,3,,,,,
110534,127564,1,2,1,2,1,3,1,4,1,4,5,5,4,1,1,3,1,1,1,1,2,,,,,
110535,127565,1,3,2,2,1,1,1,3,5,2,3,2,2,2,1,3,3,1,1,3,2,,,,,
110536,127566,3,2,1,1,3,2,2,5,3,4,4,3,3,2,2,1,5,3,1,2,3,,,,,
110537,127567,2,3,1,1,2,4,2,2,1,2,4,3,2,2,1,3,5,1,2,2,2,,,,,
110538,127568,1,1,1,2,1,4,2,3,2,5,3,1,2,1,1,3,5,3,1,1,1,,,,,
110539,127569,1,3,3,1,1,4,1,3,3,6,3,1,1,1,1,3,4,1,1,2,4,,,,,
110540,127570,5,4,1,2,1,3,2,5,5,1,3,5,4,2,1,2,5,2,1,1,5,,,,,
110541,127571,1,3,1,1,1,3,2,2,5,5,5,5,2,1,1,1,1,1,1,1,2,,,,,
110542,127572,3,3,1,2,2,1,2,3,1,4,1,4,2,2,2,3,4,3,1,1,1,,,,,
110543,127573,1,1,1,2,1,1,1,5,3,6,2,5,4,2,2,3,2,1,4,5,2,,,,,
110544,127574,5,2,4,2,3,4,1,4,4,3,5,1,3,2,1,3,1,3,3,1,2,,,,,
110545,127575,4,2,1,1,2,1,2,3,3,2,4,3,2,1,2,3,1,3,1,1,4,,,,,
110546,127576,2,1,3,2,1,4,1,2,5,1,5,4,2,2,2,3,5,1,1,1,2,,,,,
110547,127577,3,3,3,1,1,2,1,3,1,1,4,2,1,1,1,2,2,3,1,2,5,,,,,
110548,127578,5,3,1,2,1,3,1,5,4,5,1,2,3,1,1,5,5,3,1,1,4,,,,,
110549,127579,5,2,3,1,2,1,1,5,1,7,3,5,4,1,1,2,1,2,2,1,2,,,,,
110550,127580,3,4,1,1,3,1,1,5,2,4,3,1,3,2,1,1,2,1,2,1,2,,,,,
110551,127581,1,1,4,1,1,3,2,3,2,4,1,5,3,2,2,3,5,3,4,1,3,,,,,
110552,127582,5,1,3,1,1,4,1,3,4,2,3,3,1,2,2,4,1,1,1,3,1,,,,,
110553,127583,3,1,1,2,2,3,1,5,1,5,3,1,3,1,1,3,5,3,3,5,2,,,,,
110554,127584,5,1,3,2,1,2,2,4,2,4,3,5,3,2,2,2,2,3,4,1,2,,,,,
110555,127585,1,1,2,1,1,3,1,2,5,3,2,2,3,1,2,1,2,3,1,2,4,,,,,
110556,127586,5,2,4,1,1,4,1,4,5,1,3,2,3,2,1,3,1,1,1,1,2,,,,,
110557,127587,3,1,2,1,3,2,1,2,3,4,2,3,2,1,1,2,3,3,3,3,3,,,,,
110558,127588,2,3,3,2,2,3,1,1,4,2,3,2,4,1,1,2,3,1,1,2,4,,,,,
110559,127589,1,1,1,2,1,1,1,1,3,4,4,3,2,1,2,4,2,3,1,1,1,,,,,
